movie_name,script_page_url,pdf_url
Skyfall,https://www.scriptslug.com/script/skyfall-2012,https://assets.scriptslug.com/live/pdf/scripts/skyfall-2012.pdf?v=1729114991
Skyscraper,https://www.scriptslug.com/script/skyscraper-2018,https://assets.scriptslug.com/live/pdf/scripts/skyscraper-2018.pdf?v=1729114991
Sleepers,https://www.scriptslug.com/script/sleepers-1996,https://assets.scriptslug.com/live/pdf/scripts/sleepers-1996.pdf?v=1729114991
Sleepless in Seattle,https://www.scriptslug.com/script/sleepless-in-seattle-1993,https://assets.scriptslug.com/live/pdf/scripts/sleepless-in-seatlle-1993.pdf?v=1729114991
Sleepy Hollow,https://www.scriptslug.com/script/sleepy-hollow-1999,https://assets.scriptslug.com/live/pdf/scripts/sleepy-hollow-1999.pdf?v=1729114991
Slender Man,https://www.scriptslug.com/script/slender-man-2018,https://assets.scriptslug.com/live/pdf/scripts/slender-man-2018.pdf?v=1729114992
Sliver,https://www.scriptslug.com/script/sliver-1993,https://assets.scriptslug.com/live/pdf/scripts/sliver-1993.pdf?v=1729114992
Snake Eyes,https://www.scriptslug.com/script/snake-eyes-2013,https://assets.scriptslug.com/live/pdf/scripts/snake-eyes-1998.pdf?v=1729114992
Snatch,https://www.scriptslug.com/script/snatch-2000,https://assets.scriptslug.com/live/pdf/scripts/snatch-2000.pdf?v=1729114992
Snow White and the Huntsman,https://www.scriptslug.com/script/snow-white-and-the-huntsman-2012,https://assets.scriptslug.com/live/pdf/scripts/show-white-and-the-huntsman-2012.pdf?v=1729114989
Snowpiercer,https://www.scriptslug.com/script/snowpiercer-2013,https://assets.scriptslug.com/live/pdf/scripts/snowpiercer-2013.pdf?v=1729114992
So I Married An Axe Murderer,https://www.scriptslug.com/script/so-i-married-an-axe-murderer-1993,https://assets.scriptslug.com/live/pdf/scripts/so-i-married-an-axe-murderer-1993.pdf?v=1729114992
The Social Network,https://www.scriptslug.com/script/the-social-network-2010,https://assets.scriptslug.com/live/pdf/scripts/the-social-network-2010.pdf?v=1729115039
Solaris,https://www.scriptslug.com/script/solaris-2002,https://assets.scriptslug.com/live/pdf/scripts/solaris-2002.pdf?v=1729114992
A Soldier's Story,https://www.scriptslug.com/script/a-soldiers-story-1984,https://assets.scriptslug.com/live/pdf/scripts/a-soldiers-story-1984.pdf?v=1729114853
Something Wicked This Way Comes,https://www.scriptslug.com/script/something-wicked-this-way-comes-1983,https://assets.scriptslug.com/live/pdf/scripts/something-wicked-this-way-comes-1983.pdf?v=1729114993
Something's Gotta Give,https://www.scriptslug.com/script/somethings-gotta-give-2003,https://assets.scriptslug.com/live/pdf/scripts/somethings-gotta-give-2003.pdf?v=1729114993
The Son,https://www.scriptslug.com/script/the-son-2022,https://assets.scriptslug.com/live/pdf/scripts/the-son-2022.pdf?v=1729115039
The Song of Names,https://www.scriptslug.com/script/the-song-of-names-2019,https://assets.scriptslug.com/live/pdf/scripts/the-song-of-names-2019.pdf?v=1729115039
Sorry to Bother,https://www.scriptslug.com/script/sorry-to-bother-2018,https://assets.scriptslug.com/live/pdf/scripts/sorry-to-bother-you-2018.pdf?v=1729114993
Soul,https://www.scriptslug.com/script/soul-2020,https://assets.scriptslug.com/live/pdf/scripts/soul-2020.pdf?v=1729114993
Sound of Metal,https://www.scriptslug.com/script/sound-of-metal-2019,https://assets.scriptslug.com/live/pdf/scripts/sound-of-metal-2019.pdf?v=1729114993
Soylent Green,https://www.scriptslug.com/script/soylent-green-1973,https://assets.scriptslug.com/live/pdf/scripts/soylent-green-1973.pdf?v=1729114993
Space Cowboys,https://www.scriptslug.com/script/space-cowboys-2000,https://assets.scriptslug.com/live/pdf/scripts/space-cowboys-2000.pdf?v=1729114993
Spaceballs,https://www.scriptslug.com/script/spaceballs-1987,https://assets.scriptslug.com/live/pdf/scripts/spaceballs-1987.pdf?v=1729114994
Spartacus,https://www.scriptslug.com/script/spartacus-1960,https://assets.scriptslug.com/live/pdf/scripts/spartacus-1960.pdf?v=1729114994
Spawn,https://www.scriptslug.com/script/spawn-1997,https://assets.scriptslug.com/live/pdf/scripts/spawn-1997.pdf?v=1729114994
Spectre,https://www.scriptslug.com/script/spectre-2015,https://assets.scriptslug.com/live/pdf/scripts/spectre-2015.pdf?v=1729114994
Speed,https://www.scriptslug.com/script/speed-1994,https://assets.scriptslug.com/live/pdf/scripts/speed-1994.pdf?v=1729114995
Speed Racer,https://www.scriptslug.com/script/speed-racer-2008,https://assets.scriptslug.com/live/pdf/scripts/speed-racer-2008.pdf?v=1729114995
Spencer,https://www.scriptslug.com/script/spencer-2021,https://assets.scriptslug.com/live/pdf/scripts/spencer-2021.pdf?v=1729114995
Spider-Man 2,https://www.scriptslug.com/script/spider-man-2-2004,https://assets.scriptslug.com/live/pdf/scripts/spider-man-2-2004.pdf?v=1729114995
Spider-Man,https://www.scriptslug.com/script/spider-man-2002,https://assets.scriptslug.com/live/pdf/scripts/spider-man-2002.pdf?v=1729114995
"Spider-Man
Across the Spider-Verse",https://www.scriptslug.com/script/spider-man-across-the-spider-verse-2023,https://assets.scriptslug.com/live/pdf/scripts/spider-man-across-the-spider-verse-2023.pdf?v=1729114995
"Spider-Man
Into the Spider-Verse",https://www.scriptslug.com/script/spider-man-into-the-spider-verse-2018,https://assets.scriptslug.com/live/pdf/scripts/spider-man-into-the-spider-verse-2018.pdf?v=1729114995
"Spider-Man
No Way Home",https://www.scriptslug.com/script/spider-man-no-way-home-2021,https://assets.scriptslug.com/live/pdf/scripts/spider-man-no-way-home-2021.pdf?v=1729114995
Splice,https://www.scriptslug.com/script/splice-2009,https://assets.scriptslug.com/live/pdf/scripts/splice-2009.pdf?v=1729114995
Spotlight,https://www.scriptslug.com/script/spotlight-2015,https://assets.scriptslug.com/live/pdf/scripts/spotlight-2015.pdf?v=1729114995
Spring Breakers,https://www.scriptslug.com/script/spring-breakers-2013,https://assets.scriptslug.com/live/pdf/scripts/spring-breakers-2013.pdf?v=1729114996
Spy Kids,https://www.scriptslug.com/script/spy-kids-2001,https://assets.scriptslug.com/live/pdf/scripts/spy-kids-2001.pdf?v=1729114996
The Spy Who Dumped Me,https://www.scriptslug.com/script/the-spy-who-dumped-me-2018,https://assets.scriptslug.com/live/pdf/scripts/the-spy-who-dumped-me-2018.pdf?v=1729115040
The Spy Who Loved Me,https://www.scriptslug.com/script/the-spy-who-loved-me-1977,https://assets.scriptslug.com/live/pdf/scripts/the-spy-who-loved-me-1977.pdf?v=1729115040
The Squid and the Whale,https://www.scriptslug.com/script/the-squid-and-the-whale-2005,https://assets.scriptslug.com/live/pdf/scripts/the-squid-and-the-whale-2005.pdf?v=1729115040
Stagecoach,https://www.scriptslug.com/script/stagecoach-1939,https://assets.scriptslug.com/live/pdf/scripts/stagecoach-1939.pdf?v=1729114996
Stan & Ollie,https://www.scriptslug.com/script/stan-and-ollie-2018,https://assets.scriptslug.com/live/pdf/scripts/stan-and-ollie-2018.pdf?v=1729114996
Stand by Me,https://www.scriptslug.com/script/stand-by-me-1986,https://assets.scriptslug.com/live/pdf/scripts/stand-by-me-1986.pdf?v=1729114996
A Star is Born,https://www.scriptslug.com/script/a-star-is-born-2018,https://assets.scriptslug.com/live/pdf/scripts/a-star-is-born-2018.pdf?v=1729114853
Star Trek,https://www.scriptslug.com/script/star-trek-2009,https://assets.scriptslug.com/live/pdf/scripts/star-trek-2009.pdf?v=1729114996
"Star Trek
First Contact",https://www.scriptslug.com/script/star-trek-first-contact-1996,https://assets.scriptslug.com/live/pdf/scripts/star-trek-first-contact-1996.pdf?v=1729114996
"Star Trek
Generations",https://www.scriptslug.com/script/star-trek-generations-1994,https://assets.scriptslug.com/live/pdf/scripts/star-trek-generations-1994.pdf?v=1729114996
"Star Trek II
The Wrath of Khan",https://www.scriptslug.com/script/star-trek-ii-the-wrath-of-khan-1982,https://assets.scriptslug.com/live/pdf/scripts/star-trek-ii-the-wrath-of-kahn-1982.pdf?v=1729114997
"Star Trek III
The Search for Spock",https://www.scriptslug.com/script/star-trek-iii-the-search-for-spock-1984,https://assets.scriptslug.com/live/pdf/scripts/star-trek-iii-the-search-for-spock-1984.pdf?v=1729114997
"Star Trek
Insurrection",https://www.scriptslug.com/script/star-trek-insurrection-1998,https://assets.scriptslug.com/live/pdf/scripts/star-trek-insurrection-1998.pdf?v=1729114997
"Star Trek IV
The Voyage Home",https://www.scriptslug.com/script/star-trek-iv-the-voyage-home-1986,https://assets.scriptslug.com/live/pdf/scripts/star-trek-iv-the-voyage-home-1986.pdf?v=1729114997
"Star Trek
Nemesis",https://www.scriptslug.com/script/star-trek-nemesis-2002,https://assets.scriptslug.com/live/pdf/scripts/star-trek-nemesis-2002.pdf?v=1729114997
"Star Trek
The Motion Picture",https://www.scriptslug.com/script/star-trek-the-motion-picture-1979,https://assets.scriptslug.com/live/pdf/scripts/star-trek-the-motion-picture-1979.pdf?v=1729114997
"Star Trek V
The Final Frontier",https://www.scriptslug.com/script/star-trek-v-the-final-frontier-1989,https://assets.scriptslug.com/live/pdf/scripts/star-trek-v-the-final-frontier-1989.pdf?v=1729114997
"Star Trek VI
The Undiscovered Country",https://www.scriptslug.com/script/star-trek-vi-the-undiscovered-country-1991,https://assets.scriptslug.com/live/pdf/scripts/star-trek-vi-the-undiscovered-country-1991.pdf?v=1729114997
"Star Wars
Episode I - The Phantom Menace",https://www.scriptslug.com/script/star-wars-episode-i-the-phantom-menace-1999,https://assets.scriptslug.com/live/pdf/scripts/star-wars-episode-i-the-phantom-menace-1999.pdf?v=1729114997
"Star Wars
Episode II - Attack of the Clones",https://www.scriptslug.com/script/star-wars-episode-ii-attack-of-the-clones-2002,https://assets.scriptslug.com/live/pdf/scripts/star-wars-episode-ii-attack-of-the-clones-2002.pdf?v=1729114998
"Star Wars
Episode III - Revenge of the Sith",https://www.scriptslug.com/script/star-wars-episode-iii-revenge-of-the-sith-2005,https://assets.scriptslug.com/live/pdf/scripts/star-wars-episode-iii-revenge-of-the-sith-2005.pdf?v=1729114998
"Star Wars
Episode IV - A New Hope",https://www.scriptslug.com/script/star-wars-episode-iv-a-new-hope-1977,https://assets.scriptslug.com/live/pdf/scripts/star-wars-episode-iv-a-new-hope-1977.pdf?v=1729114998
"Star Wars
Episode V - The Empire Strikes Back",https://www.scriptslug.com/script/star-wars-episode-v-the-empire-strikes-back-1980,https://assets.scriptslug.com/live/pdf/scripts/star-wars-episode-v-the-empire-strikes-back-1980.pdf?v=1729114998
"Star Wars
Episode VI - Return of the Jedi",https://www.scriptslug.com/script/star-wars-episode-vi-return-of-the-jedi-1983,https://assets.scriptslug.com/live/pdf/scripts/star-wars-episode-vi-return-of-the-jedi-1983.pdf?v=1729114998
The Star Wars Holiday Special,https://www.scriptslug.com/script/the-star-wars-holiday-special-1978,https://assets.scriptslug.com/live/pdf/scripts/the-star-wars-holiday-special-1978.pdf?v=1729115040
"Star Wars
The Force Awakens",https://www.scriptslug.com/script/star-wars-episode-vii-the-force-awakens-2015,https://assets.scriptslug.com/live/pdf/scripts/star-wars-episode-vii-the-force-awakens-2015.pdf?v=1729114998
Stardust,https://www.scriptslug.com/script/stardust-2007,https://assets.scriptslug.com/live/pdf/scripts/stardust-2007.pdf?v=1729114998
Stargate,https://www.scriptslug.com/script/stargate-1994,https://assets.scriptslug.com/live/pdf/scripts/stargate-1994.pdf?v=1729114998
State of Grace,https://www.scriptslug.com/script/state-of-grace-1990,https://assets.scriptslug.com/live/pdf/scripts/state-of-grace-1983.pdf?v=1729114998
State of Play,https://www.scriptslug.com/script/state-of-play-2009,https://assets.scriptslug.com/live/pdf/scripts/state-of-play-2009.pdf?v=1729114999
Step Brothers,https://www.scriptslug.com/script/step-brothers-2008,https://assets.scriptslug.com/live/pdf/scripts/step-brothers-2008.pdf?v=1729114999
Stepmom,https://www.scriptslug.com/script/stepmom-1998,https://assets.scriptslug.com/live/pdf/scripts/stepmom-1998.pdf?v=1729114999
Steve Jobs,https://www.scriptslug.com/script/steve-jobs-2015,https://assets.scriptslug.com/live/pdf/scripts/steve-jobs-2015.pdf?v=1729114999
The Sting,https://www.scriptslug.com/script/the-sting-1973,https://assets.scriptslug.com/live/pdf/scripts/the-sting-1973.pdf?v=1729115040
Stir of Echoes,https://www.scriptslug.com/script/stir-of-echoes-1999,https://assets.scriptslug.com/live/pdf/scripts/stir-of-echoes-1999.pdf?v=1729114999
Stoker,https://www.scriptslug.com/script/stoker-2013,https://assets.scriptslug.com/live/pdf/scripts/stoker-2013.pdf?v=1729114999
Storm,https://www.scriptslug.com/script/storm-2019,https://assets.scriptslug.com/live/pdf/scripts/storm-2019.pdf?v=1738890775
Straight Outta Compton,https://www.scriptslug.com/script/straight-outta-compton-2015,https://assets.scriptslug.com/live/pdf/scripts/straight-outta-compoton-2015.pdf?v=1729114999
Strange Days,https://www.scriptslug.com/script/strange-days-1995,https://assets.scriptslug.com/live/pdf/scripts/strange-days-1995.pdf?v=1729114999
Stranger Than Fiction,https://www.scriptslug.com/script/stranger-than-fiction-2006,https://assets.scriptslug.com/live/pdf/scripts/stranger-than-fiction-2006.pdf?v=1729114999
Stranger Than Paradise,https://www.scriptslug.com/script/stranger-than-paradise-1984,https://assets.scriptslug.com/live/pdf/scripts/stranger-than-paradise-1984.pdf?v=1729115000
Strangers on a Train,https://www.scriptslug.com/script/strangers-on-a-train-1951,https://assets.scriptslug.com/live/pdf/scripts/strangers-on-a-train-1959.pdf?v=1729115000
Strawberry Mansion,https://www.scriptslug.com/script/strawberry-mansion-2021,https://assets.scriptslug.com/live/pdf/scripts/strawberry-mansion-2021.pdf?v=1729115000
Street Smart,https://www.scriptslug.com/script/street-smart-1987,https://assets.scriptslug.com/live/pdf/scripts/street-smart-1987.pdf?v=1729115000
Stuber,https://www.scriptslug.com/script/stuber-2019,https://assets.scriptslug.com/live/pdf/scripts/stuber-2019.pdf?v=1729115000
Submarine,https://www.scriptslug.com/script/submarine-2010,https://assets.scriptslug.com/live/pdf/scripts/submarine-2010.pdf?v=1729115001
The Substance,https://www.scriptslug.com/script/the-substance-2024,https://assets.scriptslug.com/live/pdf/scripts/the-substance-2024.pdf?v=1738463202
Suburbicon,https://www.scriptslug.com/script/suburbicon-2017,https://assets.scriptslug.com/live/pdf/scripts/suburbicon-2017.pdf?v=1729115001
Suffragette,https://www.scriptslug.com/script/suffragette-2015,https://assets.scriptslug.com/live/pdf/scripts/suffragette-2015.pdf?v=1729115001
Suicide Squad,https://www.scriptslug.com/script/suicide-squad-2016,https://assets.scriptslug.com/live/pdf/scripts/suicide-squad-2016.pdf?v=1729115001
Sully,https://www.scriptslug.com/script/sully-2016,https://assets.scriptslug.com/live/pdf/scripts/sully-2016.pdf?v=1729115001
The Sun Is Also a Star,https://www.scriptslug.com/script/the-sun-is-also-a-star-2019,https://assets.scriptslug.com/live/pdf/scripts/the-sun-is-also-a-star-2019.pdf?v=1729115040
Sunshine,https://www.scriptslug.com/script/sunshine-2007,https://assets.scriptslug.com/live/pdf/scripts/sunshine-2007.pdf?v=1729115002
The Super,https://www.scriptslug.com/script/the-super-1991,https://assets.scriptslug.com/live/pdf/scripts/the-super-1991.pdf?v=1729115040
Super,https://www.scriptslug.com/script/super-2009,https://assets.scriptslug.com/live/pdf/scripts/super-2010.pdf?v=1729115002
Super 8,https://www.scriptslug.com/script/super-8-2011,https://assets.scriptslug.com/live/pdf/scripts/super-8-2011.pdf?v=1729115002
Super Dark Times,https://www.scriptslug.com/script/super-dark-times-2017,https://assets.scriptslug.com/live/pdf/scripts/super-dark-times-2017.pdf?v=1729115002
Super Mario Bros.,https://www.scriptslug.com/script/super-mario-bros-1993,https://assets.scriptslug.com/live/pdf/scripts/super-mario-bros-1993.pdf?v=1729115002
Superbad,https://www.scriptslug.com/script/superbad-2007,https://assets.scriptslug.com/live/pdf/scripts/superbad-2007.pdf?v=1729115002
Superman,https://www.scriptslug.com/script/superman-1978,https://assets.scriptslug.com/live/pdf/scripts/superman-1978.pdf?v=1729115002
Surrogates,https://www.scriptslug.com/script/surrogates-2009,https://assets.scriptslug.com/live/pdf/scripts/surrogates-2009.pdf?v=1729115002
Suspiria,https://www.scriptslug.com/script/suspiria-2018,https://assets.scriptslug.com/live/pdf/scripts/suspiria-2018.pdf?v=1729115002
Swan Song,https://www.scriptslug.com/script/swan-song-2021,https://assets.scriptslug.com/live/pdf/scripts/swan-song-2021.pdf?v=1729115003
"Sweeney Todd
The Demon Barber of Fleet Street",https://www.scriptslug.com/script/sweeney-todd-the-demon-barber-of-fleet-street-2007,https://assets.scriptslug.com/live/pdf/scripts/sweeney-todd-the-demon-barber-of-fleet-street-2007.pdf?v=1729115003
Sweet Smell of Success,https://www.scriptslug.com/script/sweet-smell-of-success-1957,https://assets.scriptslug.com/live/pdf/scripts/sweet-smell-of-success-1957.pdf?v=1729115003
Swingers,https://www.scriptslug.com/script/swingers-1996,https://assets.scriptslug.com/live/pdf/scripts/swingers-1996.pdf?v=1729115003
Swiss Army Man,https://www.scriptslug.com/script/swiss-army-man-2016,https://assets.scriptslug.com/live/pdf/scripts/swiss-army-main-2016.pdf?v=1729115003
"Synecdoche, New York",https://www.scriptslug.com/script/synecdoche-new-york-2008,https://assets.scriptslug.com/live/pdf/scripts/synecdoche-new-york-2008.pdf?v=1729115003
Take Shelter,https://www.scriptslug.com/script/take-shelter-2011,https://assets.scriptslug.com/live/pdf/scripts/take-shelter-2011.pdf?v=1729115003
The Talented Mr. Ripley,https://www.scriptslug.com/script/the-talented-mr-ripley-1999,https://assets.scriptslug.com/live/pdf/scripts/the-talented-mr-ripley-1999.pdf?v=1729115040
Talkin' Dirty After Dark,https://www.scriptslug.com/script/talkin-dirty-after-dark-1991,https://assets.scriptslug.com/live/pdf/scripts/talkin-dirty-after-dark-1991.pdf?v=1729115003
"Talladega Nights
The Ballad of Ricky Bobby",https://www.scriptslug.com/script/talladega-nights-the-ballad-of-ricky-bobby-2006,https://assets.scriptslug.com/live/pdf/scripts/talladega-nights-2006.pdf?v=1729115003
Tango & Cash,https://www.scriptslug.com/script/tango-cash-1989,https://assets.scriptslug.com/live/pdf/scripts/tango-and-cash-1989.pdf?v=1729115003
Taxi Driver,https://www.scriptslug.com/script/taxi-driver-1976,https://assets.scriptslug.com/live/pdf/scripts/taxi-driver-1976.pdf?v=1729115004
The Teachers' Lounge,https://www.scriptslug.com/script/the-teachers-lounge-2023,https://assets.scriptslug.com/live/pdf/scripts/the-teachers-lounge-2023.pdf?v=1729115040
"Team America
World Police",https://www.scriptslug.com/script/team-america-world-police-2004,https://assets.scriptslug.com/live/pdf/scripts/team-america-world-police-2004.pdf?v=1729115004
Ted,https://www.scriptslug.com/script/ted-2012,https://assets.scriptslug.com/live/pdf/scripts/ted-2012.pdf?v=1729115004
Teen Wolf,https://www.scriptslug.com/script/teen-wolf-1985,https://assets.scriptslug.com/live/pdf/scripts/teen-wolf-1985.pdf?v=1729115004
"Teenage Mutant Ninja Turtles
Mutant Mayhem",https://www.scriptslug.com/script/teenage-mutant-ninja-turtles-mutant-mayhem-2023,https://assets.scriptslug.com/live/pdf/scripts/teenage-mutant-ninja-turtles-mutant-mayhem-2023.pdf?v=1729115004
The Tender Bar,https://www.scriptslug.com/script/the-tender-bar-2021,https://assets.scriptslug.com/live/pdf/scripts/the-tender-bar-2021.pdf?v=1729115040
Tenet,https://www.scriptslug.com/script/tenet-2020,https://assets.scriptslug.com/live/pdf/scripts/tenet-2020.pdf?v=1729115005
Tequila Sunrise,https://www.scriptslug.com/script/tequila-sunrise-1988,https://assets.scriptslug.com/live/pdf/scripts/tequila-sunrise-1988.pdf?v=1729115005
The Terminator,https://www.scriptslug.com/script/the-terminator-1984,https://assets.scriptslug.com/live/pdf/scripts/the-terminator-1984.pdf?v=1729115040
"Terminator 2
Judgement Day",https://www.scriptslug.com/script/terminator-2-judgement-day-1991,https://assets.scriptslug.com/live/pdf/scripts/terminator-2-judgement-day-1991.pdf?v=1729115005
Terminator Genisys,https://www.scriptslug.com/script/terminator-genisys-2015,https://assets.scriptslug.com/live/pdf/scripts/terminator-genisys-2015.pdf?v=1729115005
Terminator Salvation,https://www.scriptslug.com/script/terminator-salvation-2009,https://assets.scriptslug.com/live/pdf/scripts/terminator-salvation-2009.pdf?v=1729115005
Terms of Endearment,https://www.scriptslug.com/script/terms-of-endearment-1983,https://assets.scriptslug.com/live/pdf/scripts/terms-of-endearment-1983.pdf?v=1729115005
The Texas Chain Saw Massacre,https://www.scriptslug.com/script/the-texas-chain-saw-massacre-1974,https://assets.scriptslug.com/live/pdf/scripts/the-texas-chain-saw-massacre-1974.pdf?v=1729115041
Thelma & Louise,https://www.scriptslug.com/script/thelma-and-louise-1991,https://assets.scriptslug.com/live/pdf/scripts/thelma-and-louise-1991.pdf?v=1729115047
The Theory of Everything,https://www.scriptslug.com/script/the-theory-of-everything-2015,https://assets.scriptslug.com/live/pdf/scripts/the-theory-of-everything-2015.pdf?v=1729115041
There Will Be Blood,https://www.scriptslug.com/script/there-will-be-blood-2007,https://assets.scriptslug.com/live/pdf/scripts/there-will-be-blood-2007.pdf?v=1729115047
They Live,https://www.scriptslug.com/script/they-live-1988,https://assets.scriptslug.com/live/pdf/scripts/they-live-1988.pdf?v=1729115048
A Thin Line Between Love and Hate,https://www.scriptslug.com/script/a-thin-line-between-love-and-hate-1996,https://assets.scriptslug.com/live/pdf/scripts/a-thin-line-between-love-and-hate-1996.pdf?v=1729114853
The Thin Red Line,https://www.scriptslug.com/script/the-thin-red-line-1998,https://assets.scriptslug.com/live/pdf/scripts/the-thin-red-line-1998.pdf?v=1729115041
The Thing,https://www.scriptslug.com/script/the-thing-1982,https://assets.scriptslug.com/live/pdf/scripts/the-thing-1982.pdf?v=1729115041
Thir13en Ghosts,https://www.scriptslug.com/script/thir13en-ghosts-2001,https://assets.scriptslug.com/live/pdf/scripts/thir13en-ghosts-2001.pdf?v=1729115048
The Third Man,https://www.scriptslug.com/script/the-third-man-1949,https://assets.scriptslug.com/live/pdf/scripts/the-third-man-1949.pdf?v=1729115041
Thirteen,https://www.scriptslug.com/script/thirteen-2003,https://assets.scriptslug.com/live/pdf/scripts/thirteen-2003.pdf?v=1729115048
Thirteen Lives,https://www.scriptslug.com/script/thirteen-lives-2022,https://assets.scriptslug.com/live/pdf/scripts/thirteen-lives-2022.pdf?v=1729115048
This Boy's Life,https://www.scriptslug.com/script/this-boys-life-1993,https://assets.scriptslug.com/live/pdf/scripts/this-boys-life-1992.pdf?v=1729115048
This is 40,https://www.scriptslug.com/script/this-is-40-2012,https://assets.scriptslug.com/live/pdf/scripts/this-is-40-2012.pdf?v=1729115048
The Thomas Crown Affair,https://www.scriptslug.com/script/the-thomas-crown-affair-1999,https://assets.scriptslug.com/live/pdf/scripts/the-thomas-crown-affair-1999.pdf?v=1729115041
Thor,https://www.scriptslug.com/script/thor-2011,https://assets.scriptslug.com/live/pdf/scripts/thor-2011.pdf?v=1729115048
"Thor
Ragnarok",https://www.scriptslug.com/script/thor-ragnarok-2017,https://assets.scriptslug.com/live/pdf/scripts/thor-ragnorak-2017.pdf?v=1729115048
Thoroughbreds,https://www.scriptslug.com/script/thoroughbreds-2018,https://assets.scriptslug.com/live/pdf/scripts/thoroughbreds-2018.pdf?v=1729115048
Those Who Walk Away,https://www.scriptslug.com/script/those-who-walk-away-2022,https://assets.scriptslug.com/live/pdf/scripts/those-who-walk-away-2022.pdf?v=1729115048
¡Three Amigos!,https://www.scriptslug.com/script/three-amigos-1986,https://assets.scriptslug.com/live/pdf/scripts/three-amigos-1986.pdf?v=1729115049
"Three Billboards Outside Ebbing, Missouri",https://www.scriptslug.com/script/three-billboards-outside-ebbing-missouri-2017,https://assets.scriptslug.com/live/pdf/scripts/three-billboards-outside-ebbing-missouri-2017.pdf?v=1729115049
Three Days of Condor,https://www.scriptslug.com/script/three-days-of-condor-1975,https://assets.scriptslug.com/live/pdf/scripts/three-days-of-condor-1975.pdf?v=1729115049
Three Kings,https://www.scriptslug.com/script/three-kings-1999,https://assets.scriptslug.com/live/pdf/scripts/three-kings-1999.pdf?v=1729115049
Three Thousand Years of Longing,https://www.scriptslug.com/script/three-thousand-years-of-longing-2022,https://assets.scriptslug.com/live/pdf/scripts/three-thousand-years-of-longing-2022.pdf?v=1729115049
Thunderball,https://www.scriptslug.com/script/thunderball-1965,https://assets.scriptslug.com/live/pdf/scripts/thunderball-1965.pdf?v=1729115049
THX 1138,https://www.scriptslug.com/script/thx-1138-1971,https://assets.scriptslug.com/live/pdf/scripts/thx-1138-1971.pdf?v=1729115049
"tick, tick, BOOM!",https://www.scriptslug.com/script/tick-tick-boom-2021,https://assets.scriptslug.com/live/pdf/scripts/tick-tick-boom-2021.pdf?v=1729115049
Till,https://www.scriptslug.com/script/till-2022,https://assets.scriptslug.com/live/pdf/scripts/till-2022.pdf?v=1729115049
A Time to Kill,https://www.scriptslug.com/script/a-time-to-kill-1996,https://assets.scriptslug.com/live/pdf/scripts/a-time-to-kill-1996.pdf?v=1729114853
Tin Men,https://www.scriptslug.com/script/tin-men-1987,https://assets.scriptslug.com/live/pdf/scripts/tin-men-1987.pdf?v=1729115049
Tinker Tailor Soldier Spy,https://www.scriptslug.com/script/tinker-tailor-soldier-spy-2011,https://assets.scriptslug.com/live/pdf/scripts/tinker-tailor-soldier-spy-2011.pdf?v=1729115049
Titanic,https://www.scriptslug.com/script/titanic-1997,https://assets.scriptslug.com/live/pdf/scripts/titanic-1997.pdf?v=1729115050
To All the Boys I've Loved Before,https://www.scriptslug.com/script/to-all-the-boys-ive-loved-before-2018,https://assets.scriptslug.com/live/pdf/scripts/to-all-the-boys-ive-loved-before-2018.pdf?v=1729115050
To Catch A Killer,https://www.scriptslug.com/script/to-catch-a-killer-2023,https://assets.scriptslug.com/live/pdf/scripts/to-catch-a-killer-2023.pdf?v=1729115050
To Kill a Mockingbird,https://www.scriptslug.com/script/to-kill-a-mockingbird-1962,https://assets.scriptslug.com/live/pdf/scripts/to-kill-a-mockingbird-1962.pdf?v=1729115050
"To Wong Foo, Thanks for Everything! Julie Newmar",https://www.scriptslug.com/script/to-wong-foo-thanks-for-everything-julie-newmar-1995,https://assets.scriptslug.com/live/pdf/scripts/to-wong-foo-thanks-for-everything-julie-newmar-1995.pdf?v=1729115050
Tomorrow Never Dies,https://www.scriptslug.com/script/tomorrow-never-dies-1997,https://assets.scriptslug.com/live/pdf/scripts/tomorrow-never-dies-1997.pdf?v=1729115050
The Tomorrow War,https://www.scriptslug.com/script/the-tomorrow-war-2021,https://assets.scriptslug.com/live/pdf/scripts/the-tomorrow-war-2021.pdf?v=1729115041
Toni Erdmann,https://www.scriptslug.com/script/toni-erdmann-2016,https://assets.scriptslug.com/live/pdf/scripts/toni-erdmann-2016.pdf?v=1729115050
Tootsie,https://www.scriptslug.com/script/tootsie-1982,https://assets.scriptslug.com/live/pdf/scripts/tootsie-1982.pdf?v=1729115050
Top Gun,https://www.scriptslug.com/script/top-gun-1986,https://assets.scriptslug.com/live/pdf/scripts/top-gun-1986.pdf?v=1729115050
"Top Gun
Maverick",https://www.scriptslug.com/script/top-gun-maverick-2022,https://assets.scriptslug.com/live/pdf/scripts/top-gun-maverick-2022.pdf?v=1729115051
Total Recall,https://www.scriptslug.com/script/total-recall-1990,https://assets.scriptslug.com/live/pdf/scripts/total-recall-1990.pdf?v=1729115051
Totem,https://www.scriptslug.com/script/totem-2017,https://assets.scriptslug.com/live/pdf/scripts/totem-2017.pdf?v=1729115051
Touch of Evil,https://www.scriptslug.com/script/touch-of-evil-1958,https://assets.scriptslug.com/live/pdf/scripts/touch-of-evil-1958.pdf?v=1729115051
Tough Guys,https://www.scriptslug.com/script/tough-guys-1985,https://assets.scriptslug.com/live/pdf/scripts/tough-guys-1985.pdf?v=1729115051
